0,0.0,0.0,-0.3522727272727273,-0.23295454545454544,-0.5,-0.5,-0.5852272727272727,-0.6931818181818182,-0.6079545454545454,-0.9090909090909091,-0.005681818181818182,-0.9829545454545454,-0.4375,-0.9943181818181818,-0.4318181818181818,-0.7386363636363636,-0.30113636363636365,-0.6534090909090909,0.07386363636363637,-0.9943181818181818,-0.4431818181818182,-1.0,-0.42045454545454547,-0.6988636363636364,-0.2556818181818182,-0.6306818181818182,0.11931818181818182,-0.9715909090909091,-0.4034090909090909,-0.9488636363636364,-0.3806818181818182,-0.6647727272727273,-0.2215909090909091,-0.5965909090909091,0.10795454545454546,-0.9034090909090909,-0.3181818181818182,-0.8693181818181818,-0.29545454545454547,-0.6647727272727273,-0.14204545454545456,-0.5965909090909091
0,0.0,0.0,-0.35359116022099446,-0.2541436464088398,-0.49171270718232046,-0.5138121546961326,-0.56353591160221,-0.7071823204419889,-0.5580110497237569,-0.9116022099447514,0.027624309392265192,-0.9558011049723757,-0.39226519337016574,-0.994475138121547,-0.40331491712707185,-0.7458563535911602,-0.281767955801105,-0.6629834254143646,0.11049723756906077,-0.9613259668508287,-0.39226519337016574,-1.0,-0.39226519337016574,-0.7016574585635359,-0.23204419889502761,-0.6353591160220995,0.143646408839779,-0.9337016574585635,-0.35359116022099446,-0.9613259668508287,-0.35911602209944754,-0.6795580110497238,-0.19889502762430938,-0.6132596685082873,0.13259668508287292,-0.8784530386740331,-0.281767955801105,-0.8784530386740331,-0.27624309392265195,-0.6740331491712708,-0.1270718232044199,-0.6077348066298343
0,0.0,0.0,-0.3575418994413408,-0.26256983240223464,-0.5027932960893855,-0.5195530726256983,-0.5698324022346368,-0.7094972067039106,-0.5642458100558659,-0.9162011173184358,0.0111731843575419,-0.9608938547486033,-0.40782122905027934,-1.0,-0.4022346368715084,-0.7430167597765364,-0.2737430167597765,-0.6759776536312849,0.09497206703910614,-0.9608938547486033,-0.4022346368715084,-1.0,-0.39106145251396646,-0.7039106145251397,-0.22346368715083798,-0.6536312849162011,0.1340782122905028,-0.9385474860335196,-0.35195530726256985,-0.9720670391061452,-0.35195530726256985,-0.6927374301675978,-0.18435754189944134,-0.6368715083798883,0.12849162011173185,-0.8938547486033519,-0.2737430167597765,-0.9050279329608939,-0.26256983240223464,-0.7039106145251397,-0.11173184357541899,-0.6424581005586593
0,0.0,0.0,-0.3626373626373626,-0.24725274725274726,-0.5054945054945055,-0.510989010989011,-0.5769230769230769,-0.7032967032967034,-0.5714285714285714,-0.9065934065934066,0.005494505494505495,-0.9615384615384616,-0.4065934065934066,-1.0,-0.4065934065934066,-0.7417582417582418,-0.2802197802197802,-0.6758241758241759,0.09340659340659341,-0.967032967032967,-0.41208791208791207,-1.0,-0.4010989010989011,-0.6978021978021978,-0.23076923076923078,-0.6538461538461539,0.13186813186813187,-0.945054945054945,-0.35714285714285715,-0.9615384615384616,-0.35714285714285715,-0.6813186813186813,-0.19230769230769232,-0.6263736263736264,0.12087912087912088,-0.8901098901098901,-0.27472527472527475,-0.8901098901098901,-0.26373626373626374,-0.6923076923076923,-0.10989010989010989,-0.6318681318681318
0,0.0,0.0,-0.34054054054054056,-0.2594594594594595,-0.4648648648648649,-0.5135135135135135,-0.5351351351351351,-0.7027027027027027,-0.5405405405405406,-0.9027027027027027,0.07567567567567568,-0.972972972972973,-0.372972972972973,-1.0,-0.3891891891891892,-0.7405405405405405,-0.2594594594594595,-0.6594594594594595,0.15675675675675677,-0.972972972972973,-0.3945945945945946,-1.0,-0.3891891891891892,-0.6972972972972973,-0.22162162162162163,-0.6378378378378379,0.1837837837837838,-0.9405405405405406,-0.34594594594594597,-0.9513513513513514,-0.35135135135135137,-0.6702702702702703,-0.1891891891891892,-0.6,0.16216216216216217,-0.8702702702702703,-0.2648648648648649,-0.8648648648648649,-0.2648648648648649,-0.6648648648648648,-0.11351351351351352,-0.5945945945945946
0,0.0,0.0,-0.3351063829787234,-0.2393617021276596,-0.4521276595744681,-0.4946808510638298,-0.526595744680851,-0.675531914893617,-0.5425531914893617,-0.8776595744680851,0.07446808510638298,-0.9414893617021277,-0.35638297872340424,-0.9946808510638298,-0.35638297872340424,-0.75,-0.22340425531914893,-0.6702127659574468,0.14361702127659576,-0.9468085106382979,-0.3670212765957447,-1.0,-0.35638297872340424,-0.7287234042553191,-0.19680851063829788,-0.6702127659574468,0.1595744680851064,-0.9202127659574468,-0.34574468085106386,-0.9627659574468085,-0.34574468085106386,-0.7021276595744681,-0.19148936170212766,-0.6382978723404256,0.12234042553191489,-0.8563829787234043,-0.2925531914893617,-0.8670212765957447,-0.2872340425531915,-0.6808510638297872,-0.13829787234042554,-0.6117021276595744
0,0.0,0.0,-0.328042328042328,-0.24867724867724866,-0.43915343915343913,-0.5079365079365079,-0.5079365079365079,-0.6984126984126984,-0.5132275132275133,-0.91005291005291,0.07936507936507936,-0.9629629629629629,-0.35978835978835977,-0.9947089947089947,-0.35978835978835977,-0.7407407407407407,-0.2222222222222222,-0.656084656084656,0.15343915343915343,-0.9629629629629629,-0.37037037037037035,-1.0,-0.35978835978835977,-0.7037037037037037,-0.18518518518518517,-0.6402116402116402,0.18518518518518517,-0.9417989417989417,-0.3333333333333333,-0.9682539682539683,-0.3333333333333333,-0.6825396825396826,-0.164021164021164,-0.6190476190476191,0.164021164021164,-0.8835978835978836,-0.26455026455026454,-0.8941798941798942,-0.25925925925925924,-0.6878306878306878,-0.10582010582010581,-0.6137566137566137
0,0.0,0.0,-0.3317307692307692,-0.2403846153846154,-0.44711538461538464,-0.4855769230769231,-0.5384615384615384,-0.6394230769230769,-0.5480769230769231,-0.7740384615384616,0.10096153846153846,-0.9711538461538461,-0.3701923076923077,-1.0,-0.375,-0.7740384615384616,-0.25,-0.7211538461538461,0.15865384615384615,-0.9423076923076923,-0.40865384615384615,-0.9423076923076923,-0.3798076923076923,-0.7067307692307693,-0.23076923076923078,-0.6682692307692307,0.14903846153846154,-0.8509615384615384,-0.3942307692307692,-0.8413461538461539,-0.3701923076923077,-0.6201923076923077,-0.23557692307692307,-0.5865384615384616,0.08173076923076923,-0.7211538461538461,-0.33653846153846156,-0.7019230769230769,-0.3076923076923077,-0.5480769230769231,-0.16826923076923078,-0.5096153846153846
0,0.0,0.0,-0.29130434782608694,-0.29130434782608694,-0.41304347826086957,-0.5217391304347826,-0.5043478260869565,-0.6608695652173913,-0.5304347826086957,-0.717391304347826,0.0782608695652174,-0.9782608695652174,-0.3826086956521739,-1.0,-0.3739130434782609,-0.8043478260869565,-0.2565217391304348,-0.7608695652173914,0.14782608695652175,-0.8869565217391304,-0.40869565217391307,-0.8608695652173913,-0.3695652173913043,-0.6739130434782609,-0.24347826086956523,-0.6434782608695652,0.14347826086956522,-0.7478260869565218,-0.3869565217391304,-0.7086956521739131,-0.3521739130434783,-0.5347826086956522,-0.23478260869565218,-0.508695652173913,0.07391304347826087,-0.5739130434782609,-0.3347826086956522,-0.5478260869565217,-0.30434782608695654,-0.4217391304347826,-0.18695652173913044,-0.391304347826087
0,0.0,0.0,-0.28110599078341014,-0.3225806451612903,-0.4009216589861751,-0.5944700460829493,-0.4930875576036866,-0.7511520737327189,-0.4792626728110599,-0.7004608294930875,0.12442396313364056,-0.9723502304147466,-0.3271889400921659,-1.0,-0.3225806451612903,-0.815668202764977,-0.2119815668202765,-0.7741935483870968,0.1935483870967742,-0.8571428571428571,-0.3640552995391705,-0.847926267281106,-0.3225806451612903,-0.6728110599078341,-0.20276497695852536,-0.6451612903225806,0.1935483870967742,-0.6912442396313364,-0.34101382488479265,-0.6774193548387096,-0.30414746543778803,-0.5161290322580645,-0.1889400921658986,-0.4930875576036866,0.12903225806451613,-0.4976958525345622,-0.2903225806451613,-0.4930875576036866,-0.25806451612903225,-0.3778801843317972,-0.14746543778801843,-0.3456221198156682
